"geography_code","supergroup_code","group_code","supergroup_name","group_name"
"E01027519",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01027551",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01027522",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012100",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012101",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012102",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012142",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012143",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012107",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032561",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012127",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012128",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012131",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012155",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012159",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012113",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012114",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012175",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01033471",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012099",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012108",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012111",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012171",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012165",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012096",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01033473",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012112",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012145",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012181",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012117",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012119",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012121",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012148",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012150",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012168",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012170",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01033470",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012197",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012275",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012276",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012277",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012196",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012198",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012215",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012216",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012245",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012278",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012281",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012193",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012247",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012249",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012271",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012273",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012274",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012248",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012250",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032542",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032543",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032544",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012194",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012195",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012258",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012268",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012251",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012252",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012253",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012254",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012262",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012264",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01012266",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012267",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01033477",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012217",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012286",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012287",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012288",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01012289",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012238",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012239",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012291",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012292",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012283",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01012284",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008198",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008214",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008215",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008244",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008178",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008180",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008182",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008280",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008276",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008209",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008210",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008258",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008259",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008167",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008170",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008171",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008257",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008262",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008263",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008251",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008252",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008253",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008254",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008255",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008165",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008201",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008202",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008204",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008212",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008213",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008216",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008228",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008208",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008211",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008231",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008242",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008281",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008282",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008219",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008236",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008230",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008232",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008285",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008261",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008274",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008218",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008220",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008221",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008227",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008189",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008191",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008192",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008217",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008186",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008187",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008222",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008223",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008173",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008174",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008175",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008162",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008164",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008166",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008168",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008163",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008203",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008307",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008308",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008336",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008337",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008338",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008339",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008340",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008341",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008456",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008457",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008459",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008460",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008354",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008353",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008323",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008295",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008375",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008377",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008379",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008380",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008296",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008297",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008298",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008299",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008318",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008400",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008401",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008404",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01008405",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008324",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008325",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008327",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01008330",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01008300",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
